ID,latitude,longitude,timestamp,tick_timestamp,speed_kmh,midSpeed,course,height,acceleration,deceleration,lateral,yaw,total_meters,established_indexA,established_indexB,start_date,end_date,unique_id,number,device_id,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,acceleration_x_original,acceleration_y_original,acceleration_z_original,gyroscope_x_original,gyroscope_y_original,gyroscope_z_original,accuracy,screen_on,screen_blocked,vehicle_indicators,quantile,safe_score,risk_factor,total_penalty,star_rating
4087,18.5864546,73.7358885,2025-03-20 03:06:01,1742439961,40.736130523681645,40.736130523681645,246.23648071289065,520000,0.0550460048756551,0.5400013078301766,0.0,0.0,2448.885115499135,0,0,,,1949307084,198,794914eab1e39433,0.0,-0.0617340829317433,1.0428910135628844,0.0,0.0,0.0,-10.101137161254885,0.0275333188474178,-2.559401512145996,0.0,0.0,0.0,10.166000366210938,0,1,,"{""AccZ"":{""max"":12.2858,""median"":9.9509,""min"":6.9725,""quantile_05"":8.3896,""quantile_95"":11.6429},""AccY"":{""max"":2.7245,""median"":-0.5163,""min"":-3.1236,""quantile_05"":-2.0168,""quantile_95"":1.688},""AccX"":{""max"":0.9079,""median"":0.0075,""min"":-0.8887,""quantile_05"":-0.5504,""quantile_95"":0.5711},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4086,18.5864974,73.7359967,2025-03-20 03:06:00,1742439960,39.09569320678711,39.09569320678711,246.2707672119141,520000,0.281703570646722,2.763512028044344,0.0,0.0,2437.569523687001,0,0,,,1949307084,197,794914eab1e39433,0.0,0.1647607232244557,1.1786282868169302,0.0,0.0,0.0,-11.906365394592283,0.7553706169128418,-0.7218518257141113,0.0,0.0,0.0,10.333000183105469,0,1,,"{""AccZ"":{""max"":11.9476,""median"":9.9836,""min"":6.6116,""quantile_05"":8.2269,""quantile_95"":11.4315},""AccY"":{""max"":1.833,""median"":-0.5824,""min"":-3.0934,""quantile_05"":-2.3519,""quantile_95"":1.3616},""AccX"":{""max"":1.5783,""median"":0.0385,""min"":-0.8405,""quantile_05"":-0.5604,""quantile_95"":0.5803},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4085,18.5865354,73.7360934,2025-03-20 03:05:59,1742439959,38.43610153198242,38.43610153198242,244.29049682617188,520000,0.5339460680215007,5.238010927290922,0.0,0.0,2426.709608907338,0,0,,,1949307084,196,794914eab1e39433,0.0,0.4449590561519825,1.1571700537916296,0.0,0.0,0.0,-12.24155330657959,1.7334020137786863,1.859097599983216,0.0,0.0,0.0,10.166000366210938,0,1,,"{""AccZ"":{""max"":13.542,""median"":10.2755,""min"":4.7622,""quantile_05"":6.8552,""quantile_95"":12.3339},""AccY"":{""max"":3.6798,""median"":-0.369,""min"":-4.4497,""quantile_05"":-2.804,""quantile_95"":1.8645},""AccX"":{""max"":1.6985,""median"":0.0349,""min"":-0.8131,""quantile_05"":-0.6615,""quantile_95"":0.858},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4084,18.5865753,73.7361833,2025-03-20 03:05:58,1742439958,37.19158744812012,37.19158744812012,239.3965301513672,520000,-0.2997465147037453,-2.9405133092437423,0.0,0.0,2416.032914037343,0,0,,,1949307084,195,794914eab1e39433,0.0,-0.3247278784242112,1.3093754106712696,0.0,0.0,0.0,-11.447875022888184,1.3646949529647827,-6.519411087036133,0.0,0.0,0.0,9.666000366210938,0,1,,"{""AccZ"":{""max"":13.5753,""median"":10.2378,""min"":5.9641,""quantile_05"":7.1352,""quantile_95"":12.5511},""AccY"":{""max"":2.3042,""median"":-0.6544,""min"":-4.9539,""quantile_05"":-3.0205,""quantile_95"":1.3231},""AccX"":{""max"":1.5149,""median"":0.0896,""min"":-0.9144,""quantile_05"":-0.5796,""quantile_95"":0.8576},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4083,18.5866678,73.7363434,2025-03-20 03:05:56,1742439956,34.00270614624024,34.00270614624024,230.0449066162109,519000,0.4398602826927562,4.315029373215938,0.0,0.0,2395.391583003636,0,0,,,1949307084,194,794914eab1e39433,0.0,0.3834529663977642,1.2891944658267007,0.0,0.0,0.0,-13.144166946411133,2.345120668411255,0.6607996821403503,0.0,0.0,0.0,9.166000366210938,0,1,,"{""AccZ"":{""max"":12.4046,""median"":9.8798,""min"":5.3886,""quantile_05"":7.6153,""quantile_95"":11.8911},""AccY"":{""max"":4.6069,""median"":-0.0056,""min"":-5.3337,""quantile_05"":-2.8298,""quantile_95"":1.4763},""AccX"":{""max"":2.2206,""median"":0.1093,""min"":-1.2651,""quantile_05"":-0.7433,""quantile_95"":1.2021},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4082,18.5867215,73.7364161,2025-03-20 03:05:55,1742439955,34.738106918334964,34.738106918334964,223.68760681152344,519000,-0.0562794897358802,-0.5521017943089855,0.0,0.0,2385.946386851903,0,0,,,1949307084,193,794914eab1e39433,0.0,-0.1063263757224945,0.8331283051823472,0.0,0.0,0.0,-7.705738067626953,0.5602431893348694,-2.918531894683838,0.0,0.0,0.0,8.666000366210938,0,1,,"{""AccZ"":{""max"":12.9723,""median"":9.8014,""min"":6.4047,""quantile_05"":7.4417,""quantile_95"":12.0147},""AccY"":{""max"":2.2463,""median"":0.0907,""min"":-4.8463,""quantile_05"":-2.5693,""quantile_95"":1.069},""AccX"":{""max"":1.7464,""median"":0.1555,""min"":-0.8442,""quantile_05"":-0.4742,""quantile_95"":0.9091},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4081,18.5867829,73.7364794,2025-03-20 03:05:54,1742439954,35.93676681518555,35.93676681518555,219.7455139160156,519000,-0.1767765077230073,-1.7341775407627016,0.0,0.0,2376.296912707921,0,0,,,1949307084,192,794914eab1e39433,0.0,-0.2193820511447228,0.8700059132109836,0.0,0.0,0.0,-7.733271598815918,0.5027823448181152,-4.173093795776367,0.0,0.0,0.0,8.333000183105469,0,1,,"{""AccZ"":{""max"":16.416,""median"":9.8242,""min"":7.1151,""quantile_05"":7.8072,""quantile_95"":12.5074},""AccY"":{""max"":2.5146,""median"":0.3122,""min"":-2.659,""quantile_05"":-2.3728,""quantile_95"":2.0855},""AccX"":{""max"":1.2694,""median"":0.0859,""min"":-0.8775,""quantile_05"":-0.5749,""quantile_95"":0.7445},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4080,18.5868484,73.7365383,2025-03-20 03:05:53,1742439953,38.15156936645508,38.15156936645508,215.7631683349609,519000,-0.3913327600984383,-3.83897437656568,0.0,0.0,2366.324459916707,0,0,,,1949307084,191,794914eab1e39433,0.0,-0.3497966493570779,1.113214844023444,0.0,0.0,0.0,-9.226056098937988,1.9608511924743648,-6.724115371704102,0.0,0.0,0.0,8.0,0,1,,"{""AccZ"":{""max"":16.1022,""median"":10.4004,""min"":5.4812,""quantile_05"":6.9944,""quantile_95"":12.974},""AccY"":{""max"":2.7585,""median"":0.6138,""min"":-3.1722,""quantile_05"":-2.2105,""quantile_95"":2.3389},""AccX"":{""max"":1.1533,""median"":0.0676,""min"":-1.0054,""quantile_05"":-0.7665,""quantile_95"":0.8686},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4079,18.5869273,73.7365982,2025-03-20 03:05:52,1742439952,41.25729789733887,41.25729789733887,211.8326110839844,519000,-0.2071169783301442,-2.0318175574187154,0.0,0.0,2355.7268017593583,0,0,,,1949307084,190,794914eab1e39433,0.0,-0.257470717051909,1.1579947980982008,0.0,0.0,0.0,-10.345345497131348,0.8391677141189575,-5.266046524047852,0.0,0.0,0.0,8.199999809265137,0,1,,"{""AccZ"":{""max"":16.3994,""median"":9.7598,""min"":7.3452,""quantile_05"":7.8498,""quantile_95"":12.0633},""AccY"":{""max"":2.8597,""median"":0.5602,""min"":-2.1109,""quantile_05"":-1.5798,""quantile_95"":1.9394},""AccX"":{""max"":1.1862,""median"":-0.0958,""min"":-1.2264,""quantile_05"":-0.8934,""quantile_95"":0.718},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4078,18.5870145,73.7366543,2025-03-20 03:05:51,1742439951,41.08921051025391,41.08921051025391,209.6218719482422,518000,-0.4764530051664074,-4.674003980682457,0.0,0.0,2344.26644123232,0,0,,,1949307084,189,794914eab1e39433,0.0,-0.4006370820875268,0.8693023343201451,0.0,0.0,0.0,-6.66904878616333,1.922544002532959,-6.811503887176514,0.0,0.0,0.0,8.399999618530273,0,1,,"{""AccZ"":{""max"":15.2341,""median"":10.0005,""min"":4.5948,""quantile_05"":5.7089,""quantile_95"":14.4383},""AccY"":{""max"":3.8378,""median"":0.378,""min"":-3.9488,""quantile_05"":-2.5693,""quantile_95"":3.3037},""AccX"":{""max"":1.5034,""median"":-0.0173,""min"":-0.9834,""quantile_05"":-0.5899,""quantile_95"":0.7154},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4077,18.5871067,73.7367085,2025-03-20 03:05:50,1742439950,45.58975296020508,45.58975296020508,209.4606475830078,519000,-0.6537280037981354,-6.413071717259709,0.0,0.0,2332.852771646138,0,0,,,1949307084,188,794914eab1e39433,0.0,-0.6450337600562559,0.944792966332502,0.0,0.0,0.0,-7.125144481658936,0.524330198764801,-8.899248123168945,0.0,0.0,0.0,8.399999618530273,0,1,,"{""AccZ"":{""max"":16.2234,""median"":10.2227,""min"":3.1053,""quantile_05"":5.288,""quantile_95"":12.7753},""AccY"":{""max"":4.6243,""median"":1.1437,""min"":-4.1632,""quantile_05"":-2.1281,""quantile_95"":3.3766},""AccX"":{""max"":1.7003,""median"":-0.2814,""min"":-1.4309,""quantile_05"":-1.2029,""quantile_95"":1.0953},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4076,18.587206,73.7367646,2025-03-20 03:05:49,1742439949,48.31058921813965,48.31058921813965,210.3622283935547,519000,-0.1267206753676021,-1.243129825356177,0.0,0.0,2320.1889513794144,0,0,,,1949307084,187,794914eab1e39433,0.0,-0.1958671304857795,0.8094400533134338,0.0,0.0,0.0,-7.3693528175354,0.035913024097681,-3.5865142345428467,0.0,0.0,0.0,8.833000183105469,0,1,,"{""AccZ"":{""max"":15.3293,""median"":9.9807,""min"":5.4214,""quantile_05"":6.457,""quantile_95"":12.3836},""AccY"":{""max"":3.9323,""median"":0.7186,""min"":-3.2926,""quantile_05"":-1.9254,""quantile_95"":3.0827},""AccX"":{""max"":2.2023,""median"":-0.3057,""min"":-1.8413,""quantile_05"":-1.3202,""quantile_95"":1.4334},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4075,18.5873118,73.7368316,2025-03-20 03:05:48,1742439948,49.95631370544434,49.95631370544434,209.85562133789065,519000,0.4468037267775352,4.38314455968762,0.0,0.0,2306.7693432632645,0,0,,,1949307084,186,794914eab1e39433,0.0,0.3950538588363106,0.7047252064258513,0.0,0.0,0.0,-7.742848396301269,1.3551181554794312,2.321178436279297,0.0,0.0,0.0,9.0,0,1,,"{""AccZ"":{""max"":15.4151,""median"":9.3236,""min"":5.4355,""quantile_05"":6.6431,""quantile_95"":12.5142},""AccY"":{""max"":5.4526,""median"":0.0466,""min"":-3.951,""quantile_05"":-1.8861,""quantile_95"":3.9589},""AccX"":{""max"":2.1948,""median"":-0.1633,""min"":-1.8254,""quantile_05"":-1.6172,""quantile_95"":1.0052},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4074,18.5874221,73.7368977,2025-03-20 03:05:47,1742439947,49.739419555664064,49.739419555664064,209.55763244628903,519000,0.0479603796969851,0.4704913248274247,0.0,0.0,2292.8925894561967,0,0,,,1949307084,185,794914eab1e39433,0.0,-0.0265855231616097,0.8801542221698683,0.0,0.0,0.0,-8.461109161376953,0.4429273009300232,-2.0877439975738525,0.0,0.0,0.0,9.0,0,1,,"{""AccZ"":{""max"":14.5957,""median"":9.9877,""min"":4.6316,""quantile_05"":6.4278,""quantile_95"":11.9296},""AccY"":{""max"":3.976,""median"":-0.0139,""min"":-3.634,""quantile_05"":-2.8947,""quantile_95"":2.2494},""AccX"":{""max"":1.6087,""median"":0.0305,""min"":-1.0765,""quantile_05"":-1.0314,""quantile_95"":0.7704},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4073,18.5875336,73.7369626,2025-03-20 03:05:46,1742439946,48.855411529541016,48.855411529541016,209.2242584228516,519000,-0.2780515178268032,-2.72768538988094,0.0,0.0,2279.076084024068,0,0,,,1949307084,184,794914eab1e39433,0.0,-0.3496317446959103,1.2115655907796166,0.0,0.0,0.0,-10.72841739654541,0.4213795065879822,-6.151901245117188,0.0,0.0,0.0,9.0,0,1,,"{""AccZ"":{""max"":12.5324,""median"":9.9621,""min"":7.0356,""quantile_05"":8.199,""quantile_95"":11.6378},""AccY"":{""max"":2.8318,""median"":-0.2521,""min"":-2.0916,""quantile_05"":-1.6881,""quantile_95"":1.4842},""AccX"":{""max"":1.2273,""median"":-0.0585,""min"":-1.4831,""quantile_05"":-0.9828,""quantile_95"":0.8042},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4072,18.5876406,73.7370307,2025-03-20 03:05:45,1742439945,46.85171127319336,46.85171127319336,208.95977783203125,520000,-0.1828888337153985,-1.7941394587480592,0.0,0.0,2265.505136376973,0,0,,,1949307084,183,794914eab1e39433,0.0,-0.2607848454144313,0.6536108282856977,0.0,0.0,0.0,-5.816712856292725,-0.524330198764801,-3.73016619682312,0.0,0.0,0.0,8.800000190734863,0,1,,"{""AccZ"":{""max"":17.7467,""median"":9.6441,""min"":5.483,""quantile_05"":7.4375,""quantile_95"":12.9414},""AccY"":{""max"":3.0838,""median"":-0.0169,""min"":-3.3563,""quantile_05"":-2.7607,""quantile_95"":1.3823},""AccX"":{""max"":1.7234,""median"":0.0589,""min"":-1.2371,""quantile_05"":-0.7614,""quantile_95"":1.1576},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4071,18.5877446,73.7370932,2025-03-20 03:05:44,1742439944,45.02793273925781,45.02793273925781,208.7713165283203,520000,-0.0967838880370942,-0.9494499416438942,0.0,0.0,2252.49077213442,0,0,,,1949307084,182,794914eab1e39433,0.0,-0.0189643245737244,0.8514552188159972,0.0,0.0,0.0,-7.416039943695068,2.7257986068725586,-3.0657753944396973,0.0,0.0,0.0,8.800000190734863,0,1,,"{""AccZ"":{""max"":14.6788,""median"":10.6329,""min"":4.273,""quantile_05"":5.8222,""quantile_95"":12.4186},""AccY"":{""max"":2.3972,""median"":-0.2663,""min"":-4.4973,""quantile_05"":-2.4855,""quantile_95"":2.1051},""AccX"":{""max"":1.4137,""median"":0.0321,""min"":-1.1351,""quantile_05"":-0.8364,""quantile_95"":0.9414},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4070,18.5878397,73.7371492,2025-03-20 03:05:43,1742439943,43.44140396118164,43.44140396118164,207.2354736328125,520000,0.5691977941722007,5.58383036082929,0.0,0.0,2239.983013040181,0,0,,,1949307084,181,794914eab1e39433,0.0,0.4640235514099504,1.67607744924306,0.0,0.0,0.0,-17.17241096496582,2.491166830062866,0.7589619159698486,0.0,0.0,0.0,8.600000381469727,0,1,,"{""AccZ"":{""max"":14.976,""median"":10.5234,""min"":5.5635,""quantile_05"":6.5171,""quantile_95"":13.3098},""AccY"":{""max"":2.9974,""median"":-0.4219,""min"":-4.409,""quantile_05"":-3.0043,""quantile_95"":1.8416},""AccX"":{""max"":2.05,""median"":0.1489,""min"":-1.5826,""quantile_05"":-0.9856,""quantile_95"":1.3417},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4069,18.5879383,73.7372028,2025-03-20 03:05:42,1742439942,41.872501373291016,41.872501373291016,207.991943359375,520000,-0.1709858948170415,-1.6773716281551778,0.0,0.0,2227.9159563842973,0,0,,,1949307084,180,794914eab1e39433,0.0,-0.2124304614418753,0.7550657197698257,0.0,0.0,0.0,-6.682217121124268,0.3220201432704925,-3.804386615753174,0.0,0.0,0.0,8.600000381469727,0,1,,"{""AccZ"":{""max"":13.8836,""median"":9.6985,""min"":5.0349,""quantile_05"":6.9345,""quantile_95"":12.3836},""AccY"":{""max"":3.0449,""median"":-0.567,""min"":-5.4271,""quantile_05"":-2.5891,""quantile_95"":2.2809},""AccX"":{""max"":2.0933,""median"":-0.0655,""min"":-0.8469,""quantile_05"":-0.6682,""quantile_95"":1.0903},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4068,18.5880284,73.7372529,2025-03-20 03:05:41,1742439941,40.30516090393066,40.30516090393066,208.97625732421875,520000,-0.0021217225891421,-0.0208140985994844,0.0,0.0,2216.2847060028275,0,0,,,1949307084,179,794914eab1e39433,0.0,-0.0192333977420537,0.6102583771833747,0.0,0.0,0.0,-5.683835029602051,0.8319851160049438,-1.7118542194366455,0.0,0.0,0.0,8.666000366210938,0,1,,"{""AccZ"":{""max"":12.7574,""median"":9.8304,""min"":6.7275,""quantile_05"":7.5538,""quantile_95"":11.3682},""AccY"":{""max"":2.4646,""median"":-0.2669,""min"":-3.3242,""quantile_05"":-2.3444,""quantile_95"":1.4778},""AccX"":{""max"":1.5173,""median"":-0.0683,""min"":-1.4098,""quantile_05"":-0.9781,""quantile_95"":0.9831},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4067,18.588111,73.7373031,2025-03-20 03:05:40,1742439940,40.0817367553711,40.0817367553711,209.2395172119141,520000,0.0058554251642655,0.0574417208614453,0.0,0.0,2205.088827973958,0,0,,,1949307084,178,794914eab1e39433,0.0,-0.0567418202818929,0.8152706501942899,0.0,0.0,0.0,-7.726089000701904,0.4405331015586853,-2.293645143508911,0.0,0.0,0.0,8.800000190734863,0,1,,"{""AccZ"":{""max"":13.165,""median"":9.9289,""min"":6.463,""quantile_05"":7.7192,""quantile_95"":11.7235},""AccY"":{""max"":2.2472,""median"":-0.3721,""min"":-3.1408,""quantile_05"":-2.1024,""quantile_95"":1.1113},""AccX"":{""max"":1.2552,""median"":0.0093,""min"":-0.6251,""quantile_05"":-0.4269,""quantile_95"":0.6732},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4066,18.5881976,73.7373564,2025-03-20 03:05:39,1742439939,41.57588768005371,41.57588768005371,208.98709106445312,520000,-0.4763812819243249,-4.673300375677628,0.0,0.0,2193.955012208577,0,0,,,1949307084,177,794914eab1e39433,0.0,-0.4771123307859396,1.0827982119410209,0.0,0.0,0.0,-8.857349395751953,0.9911994934082032,-7.5668745040893555,0.0,0.0,0.0,8.833000183105469,0,1,,"{""AccZ"":{""max"":11.8357,""median"":9.6987,""min"":7.0242,""quantile_05"":7.5788,""quantile_95"":11.5885},""AccY"":{""max"":4.4862,""median"":0.9091,""min"":-2.2018,""quantile_05"":-1.7489,""quantile_95"":2.9661},""AccX"":{""max"":1.3091,""median"":-0.1901,""min"":-1.9247,""quantile_05"":-1.3229,""quantile_95"":0.8706},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
4065,18.5882863,73.7374157,2025-03-20 03:05:38,1742439938,44.18676452636719,44.18676452636719,210.2201232910156,520000,-0.6656817501309239,-6.530337968784364,0.0,0.0,2182.406154519673,0,0,,,1949307084,176,794914eab1e39433,0.0,-0.5825494503362464,1.1630827544009477,0.0,0.0,0.0,-8.9064302444458,2.1954829692840576,-9.433155059814451,0.0,0.0,0.0,9.0,0,1,,"{""AccZ"":{""max"":11.6498,""median"":10.212,""min"":7.0247,""quantile_05"":8.2054,""quantile_95"":11.3953},""AccY"":{""max"":4.0666,""median"":0.4852,""min"":-2.4402,""quantile_05"":-2.1397,""quantile_95"":3.4002},""AccX"":{""max"":1.0738,""median"":-0.1318,""min"":-1.1822,""quantile_05"":-1.0233,""quantile_95"":0.5481},""GyroX"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroZ"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0},""GyroY"":{""max"":0.0,""median"":0.0,""min"":0.0,""quantile_05"":0.0,""quantile_95"":0.0}}",4.96,19.1627,94.5649,1.0
